id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
a2c145aa6fb1,Open Call for Community Grants Program 2026/2027 (Australia),,fundsforngos.org,https://www2.fundsforngos.org/equipment/open-call-for-community-grants-program-2026-2027-australia/,"Deadline: 02-Jul-2026 The Community Grants Program provides financial support to local groups delivering projects that improve wellbeing, inclusion, cultural diversity, arts engagement, and environmental outcomes. It offers one-off grants across multiple categories including community development, events, equipment, and environmental initiatives. Funding is designed to support community benefit projects delivered by not-for-profit organisations and eligible groups. Community Grants Program Overview The Community Grants Program is a local funding initiative that supports community-led projects,",,"us,",,GLOBAL,,30,2026-06-30T23:57:58.624614+00:00
8d217a97397b,Submit Applications for Development and Operations grants (Australia),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/submit-applications-for-development-and-operations-grants-australia/,"Deadline: 11-Aug-2026 The Development & Operations Grants 2026/27 provide funding to strengthen the sustainability, resilience, and long-term capacity of community media organisations. The programme supports licensed community broadcasters and First Nations community media organisations through funding for operational costs, governance, training, broadcasting services, disability projects, and community engagement initiatives. What Are the Development & Operations Grants? The Development & Operations Grants are designed to help community media organisations build strong, sustainable , and resi",,"rm,",,GLOBAL,,30,2026-06-30T23:58:06.963410+00:00
d719de4ef8ae,Call for Strategic Partnerships to Advance Social Justice Initiatives (Uganda),,fundsforngos.org,https://www2.fundsforngos.org/innovation/call-for-strategic-partnerships-to-advance-social-justice-initiatives-uganda/,"Deadline : 02-Jul-2026 ActionAid International Uganda (AAIU) is inviting eligible organizations and institutions in Uganda to submit Expressions of Interest for strategic partnership opportunities under its Country Strategy Paper VI 2025–2029 . The call seeks competent, values-driven partners working on social justice, gender equality, poverty eradication, climate justice, governance, refugee programming, research, innovation, and inclusive development. Overview The AAIU Strategic Partnership EOI aims to build a network of partners that can support programme implementation, advocacy, research,",,,,GLOBAL,,30,2026-06-30T23:58:17.689605+00:00
9cb7a67cfeec,CFAs: Training on Litigation Sexual and Reproductive Health Rights,,fundsforngos.org,https://www2.fundsforngos.org/individuals/cfas-training-on-litigation-sexual-and-reproductive-health-rights/,"Deadline : 01-Jul-2026 The Centre for Human Rights is inviting applications for a training programme focused on strengthening litigation skills related to Sexual and Reproductive Health and Rights across Africa. The programme supports legal practitioners, civil society actors, human rights defenders, researchers, adjudicators, and community advocates working to improve access to justice and accountability for SRHR-related violations. The training focuses on practical legal capacity building, strategic litigation, accountability mechanisms, national and regional adjudicatory systems, and the im",,"my,",,GLOBAL,,30,2026-06-30T23:58:17.763141+00:00
529fda3cfd45,Nominations Open: AI for Climate Action Award,,fundsforngos.org,https://www2.fundsforngos.org/innovation/nominations-open-ai-for-climate-action-award/,"Deadline : 03-Jul-2026 The UNFCCC Technology Mechanism AI for Climate Action (AICA) Award recognizes open-source, AI-powered solutions that support climate adaptation and mitigation in least developed countries (LDCs) and small island developing States (SIDS) . The award is open to individuals aged 18 and above , with the winner receiving travel and accommodation support to present their solution at COP31 in Antalya, Türkiye . Overview The AICA Award supports innovative artificial intelligence solutions that help vulnerable countries respond to climate change . The award focuses on open-source",,"th,",,GLOBAL,,30,2026-06-30T23:58:43.327981+00:00
0453198382a4,Women and Youth Leadership in Fishery Resource Conservation in Cambodia,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/women-and-youth-leadership-fishery-resource-conservation-cambodia,"Women and Youth Leadership in Fishery Resource Conservation in Cambodia                 
 
 
                    My Village Organization
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,30,2026-06-30T23:57:54.686956+00:00
c364d1d9740f,National Geographic Society,,capta.org.br,https://capta.org.br/oportunidades/national-geographic-society/,"National Geographic Society A National Geographic Society financia projetos ao redor do mundo que contribuem significativamente para a conservação e sustentabilidade dos recursos biológicos, culturais e históricos do planeta Terra. As entidades ou indivíduos proponentes devem ter alguma experiência prévia com pesquisa e/ou ações de conservação. Os financiamentos variam, geralmente, entre US$ 15 mil e US$ 20 mil. As inscrições devem ser feitas somente em inglês, através de um formulário online. Região: todo o Brasil Inscrições: contínuas Edital: Conservation Trust Grants",,,,BR,,28,2026-06-30T23:57:59.082358+00:00
d455344e9ac7,Histórias do Xingu: articulação coletiva na defesa dos territórios,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/historias-do-xingu-articulacao-coletiva-na-defesa-dos-territorios/,"O Xingu é território vivo antes de denominar um projeto energético. É casa, cultura e memória que atravessa gerações. Muito antes do licenciamento ambiental da Usina Hidrelétrica de Belo Monte (PA), já havia povos organizados, alianças construídas e uma rede de apoios que ligava comunidades da floresta a pesquisadores, defensores ambientais e movimentos sociais no Brasil e fora dele. Quando a hidrelétrica foi anunciada, não encontrou um vazio. Encontrou território. E território tem voz e respond",,,,BR,,28,2026-06-30T23:57:54.925389+00:00
afa18fb91ab4,Educação que abre os olhos: livro de educação indígena fortalece alfabetização e cultura no Xingu,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/educacao-que-abre-os-olhos-livro-de-educacao-indigena-fortalece-alfabetizacao-e-cultura-no-xingu/,"Por Lucas Duarte Matos Projeto apoiado pela chamada “Educação para o BemViver – Apoio às comunidades indígenas pela equidade na educação” fortalece a alfabetização bilíngue no Alto Xingu A escola não chegou ao Alto Xingu de uma vez. Chegou aos poucos, na década de 1980, como semente que brota devagar. Antes dela, o saber vinha da palavra dos anciãos e anciãs, dos ensinadores, da memória viva que atravessava gerações. Com o tempo, quase toda aldeia passou a ter caderno, livro e professor. A escol",,,,BR,,28,2026-06-30T23:57:54.930587+00:00
3f68e20a3f1c,Chamada de Projetos: Mata Atlântica Viva – Apoiando soluções para conservação e regeneração (edição 2026),Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/chamada-de-projetos-mata-atlantica-viva-apoiando-solucoes-para-conservacao-e-regeneracao-edicao-2026/,"O Fundo Casa Socioambiental lança a chamada de projetos Mata Atlântica Viva – Apoiando soluções para conservação e regeneração , convidando organizações comunitárias, coletivos e comunidades tradicionais de todo o Brasil a apresentarem propostas voltadas à proteção, recuperação e fortalecimento da Mata Atlântica. As inscrições estarão abertas de 24 de fevereiro a 25 de março de 2026 , com abrangência nacional em todo o bioma. A Mata Atlântica está presente em 17 estados e concentra cerca de 72%",,,,BR,,28,2026-06-30T23:57:54.974408+00:00
be396fef5cd4,Somos as sementes do que cultivamos,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/somos-as-sementes-do-que-cultivamos/,"​​Com a doação de MacKenzie Scott, seguimos ampliando o apoio às soluções que sustentam a vida Ao longo de duas décadas, o Fundo Casa Socioambiental vem afirmando que o valor humano nem sempre cabe em planilhas ou métricas. As vidas e projetos que apoiamos em cada território promovem transformações reais: um rio protegido, um grupo de mulheres que se fortalece, uma semente criola preservada, uma brigada comunitária que salva florestas. Quando apoiamos comunidades que criam suas próprias soluções",,,,BR,,28,2026-06-30T23:57:54.979429+00:00
9beea6d47ec4,Fundo Casa anuncia os projetos selecionados da chamada “Educação para o Bem Viver – Apoio às comunidades indígenas pela equidade na educação”,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-anuncia-os-projetos-selecionados-da-chamada-educacao-para-o-bem-viver-apoio-as-comunidades-indigenas-pela-equidade-na-educacao/,"O Fundo Casa Socioambiental anuncia o resultado da chamada “ Educação para o Bem Viver – Apoio às comunidades indígenas pela equidade na educação” . A iniciativa, que chega à sua segunda edição, recebeu 171 propostas de 24 estados brasileiros e do Distrito Federal , demonstrando a força das mobilizações e o compromisso com uma educação justa, enraizada nas culturas, territórios e línguas originárias. Realizada em parceria com a Imaginable Futures, a chamada contou com o apoio da Alliance for the",,,,BR,,28,2026-06-30T23:57:55.108494+00:00
92831673aed0,Projetos Selecionados: Teia da Sociobiodiversidade — Primeira Chamada,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projetos-selecionados-teia-da-sociobiodiversidade-primeira-chamada/,"Em outubro do ano passado, foi lançada a primeira chamada da Teia da Sociobiodiversidade , a maior iniciativa já realizada na história do Fundo Casa. Com apoio financeiro do Fundo Socioambiental CAIXA , a Teia pretende impulsionar transformações profundas em comunidades locais e tradicionais, fortalecendo projetos de desenvolvimento sustentável em todo o Brasil. A chamada nacional recebeu 2.048 propostas e 202 projetos foram selecionados, totalizando R$ 20 milhões em apoios diretos. Os projetos",,,,BR,,28,2026-06-30T23:57:55.157888+00:00
4349b92c2575,Fundo Casa Socioambiental lança chamada para apoiar a educação quilombola no Brasil,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-socioambiental-lanca-chamada-para-apoiar-a-educacao-quilombola-no-brasil/,"O Fundo Casa Socioambiental anuncia a abertura da terceira chamada de projetos de 2025 “Educação para o Bem-Viver: apoio às comunidades quilombolas por uma educação antirracista.” Esta é a primeira chamada de projetos destinada ao apoio da educação quilombola como ferramenta de valorização cultural, enfrentamento do racismo e promoção da justiça social lançada pelo Fundo Casa. A chamada de projetos, realizada em parceria com a Imaginable Futures, dá continuidade à colaboração iniciada em 2023 co",,,,BR,,28,2026-06-30T23:57:55.190581+00:00
b1b175a68cde,Fundo Casa lança primeira Chamada de Projetos de 2025: Educação para o Bem-Viver,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-lanca-primeira-chamada-de-projetos-de-2025-educacao-para-o-bem-viver/,"O Fundo Casa Socioambiental, em parceria com a Imaginable Futures , anuncia a abertura da segunda edição da Chamada de Projetos Educação para o Bem-Viver, dedicada à promoção da educação indígena, com foco na equidade e no combate ao racismo nas escolas. Essa iniciativa tem o objetivo de fortalecer a autonomia e a resiliência dos povos indígenas por meio de práticas educacionais culturalmente contextualizadas e inclusivas. Em um contexto onde as comunidades indígenas enfrentam sérios desafios, c",,,,BR,,28,2026-06-30T23:57:55.194327+00:00
086e35fd44ce,"Do Desperdício à Geração de Renda: como as mulheres da comunidade indígena Xucuru Kariri, de Alagoas, transformaram banana em oportunidade",Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/do-desperdicio-a-geracao-de-renda-como-as-mulheres-da-comunidade-indigena-xucuru-kariri-de-alagoas-transformaram-banana-em-oportunidade/,"Apoiadas pelo Fundo Casa, o projeto transforma a banana em uma fonte de renda, fortalecendo a economia local e a autonomia das mulheres da comunidade. Palmeira dos Índios, AL – No Nordeste do Brasil, a comunidade indígena Xucuru Kariri, de Alagoas, está redefinindo sua trajetória econômica com a ajuda de uma solução eficiente. Diante dos desafios impostos no período da pandemia, a associação encontrou uma forma de transformar sua principal colheita, a banana, em uma nova fonte de renda. O projet",,,,BR,,28,2026-06-30T23:57:55.226090+00:00
ec7c80ccb3c6,Fundo Casa Socioambiental na COP16 da Biodiversidade,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-socioambiental-na-cop16-da-biodiversidade/,"“As comunidades locais têm um papel fundamental na conservação da biodiversidade e, para isso, elas precisam de apoio contínuo para enfrentar as diversas ameaças que sofrem. É importante que os financiadores entendam essa realidade e atuem em verdadeira parceria com essas populações.” Cristina Orpheo, Diretora Executiva. Entre os dias 21 de outubro e 1º de novembro de 2024 acontece em Cali, na Colômbia, a COP16 da Biodiversidade, e o Fundo Casa Socioambiental estará presente. Este evento global",,,,BR,,28,2026-06-30T23:57:55.280689+00:00
e79f7cc69ab3,Call for Proposals: Project Viability Grants (United Kingdom),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/call-for-proposals-project-viability-grants-united-kingdom/,"Deadline: 31-Dec-2026 The Project Viability Grants provide up to £20,000 over one year to support early-stage feasibility studies for historic building projects in the UK. The funding helps organisations assess whether redevelopment, reuse, or conservation plans are financially, structurally, and socially sustainable. What Are Project Viability Grants? Project Viability Grants are designed to support early planning and feasibility work for historic buildings. They help organisations determine whether a proposed project is realistic, sustainable , and viable before moving into full development",,"£20,000",,GLOBAL,,28,2026-06-30T23:57:58.643167+00:00
2d67f2298a44,Call for Strengthening Response to Violence Against Women (South Africa),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/call-for-strengthening-response-to-violence-against-women-south-africa/,"Deadline: 03-Jul-2026 UN Women is inviting proposals to strengthen systems that prevent and respond to violence against women and girls (VAWG) in South Africa and Lesotho. The programme focuses on institutional capacity building, survivor-centred policing, community-based prevention, and social norm change to reduce gender-based violence and femicide. Funding ranges from USD 30,000 to USD 50,000 for a 10-month implementation period, with a strong emphasis on coordinated action between government, civil society , and community stakeholders. Programme Overview This UN Women initiative aims to ad",,"USD 30,000",,GLOBAL,,28,2026-06-30T23:58:17.829544+00:00
74fa018c3845,Apply Now: Strengthening Rural Communities – Small and Vital Grants (Australia),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/apply-now-strengthening-rural-communities-small-and-vital-grants-australia/,"Deadline: 17-Sep-2026 The Strengthening Rural Communities Small & Vital grant supports community-led projects that improve resilience and long-term sustainability in rural, remote, and very remote communities across Australia. It funds initiatives focused on development, disaster resilience, climate solutions, First Nations self-determination, and local capacity building. Grants range from $10,000 to $50,000 for eligible not-for-profit organisations serving communities under 15,000 people. Overview of the Program The Strengthening Rural Communities (Small & Vital) stream is an Australian commu",,"$10,000",,GLOBAL,,28,2026-06-30T23:58:29.901074+00:00
af380be6ef6e,Story Grants to Report on Asia’s Endangered Apes,,fundsforngos.org,https://www2.fundsforngos.org/science/story-grants-to-report-on-asias-endangered-apes/,"Deadline : 19-Jul-2026 The Earth Journalism Network is offering reporting grants to journalists and media practitioners in selected Asian range countries to produce in-depth stories on orangutans, gibbons and other apes. The grants support original reporting on threats to wild and captive apes, habitat protection, illegal trade, conservation strategies and One Health risks. Up to 10 story grants are available, each worth up to US$1,500. Eligible applicants include journalists from Cambodia, China , India, Indonesia, Laos, Malaysia, Myanmar, Thailand and Vietnam, with selected stories expected",,"th,",,GLOBAL,,28,2026-06-30T23:58:30.024902+00:00
097dc61e1e81,Cultural Protection Fund Grants for Safeguarding Heritage,,fundsforngos.org,https://www2.fundsforngos.org/environment-2/cultural-protection-fund-grants-for-safeguarding-heritage/,"Deadline : 20-Jul-2026 The Cultural Protection Fund (CPF) 2026 Funding Round invites registered organisations to submit Expressions of Interest for multi-year grants of up to £500,000 . The fund supports projects that protect cultural heritage at risk from conflict and climate change while contributing to social stability, cultural identity, and economic prosperity. Overview The Cultural Protection Fund is led by the British Council in partnership with the Department for Culture, Media and Sport (DCMS) . The fund supports the protection of cultural heritage that is threatened by conflict, clim",,"£500,000",,GLOBAL,,28,2026-06-30T23:58:43.295894+00:00
2df999f02c89,"Reducing Conservation Threats and Empowering Women In Pilon Lajas, Bolivia",Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/reducing-conservation-threats-and-empowering-women-pilon-lajas-bolivia,"Reducing Conservation Threats and Empowering Women In Pilon Lajas, Bolivia                 
 
 
                    Consejo Regional T'simane Mosetenes Pilon Lajas
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,28,2026-06-30T23:57:54.684667+00:00
ca13f8256a7e,GlobalGiving — Open Call Funding & Matching Campaigns,GlobalGiving Foundation,globalgiving.org,https://www.globalgiving.org/learn/funding-opportunities/,"GlobalGiving offers recurring Open Call grants ($5,000–$10,000) for community-led projects worldwide. Topics include disaster recovery, education, environment, health, gender equality, human rights, and economic development. Also runs matching campaigns where donations are matched by corporate and foundation partners.",,,USD,GLOBAL,,28,2026-06-30T23:57:50.855633+00:00
56e3b9e1b562,The Pollination Project,,capta.org.br,https://capta.org.br/oportunidades/the-pollination-project/,"The Pollination Project O Projeto “ The Pollination ” promove apoio financeiro a projetos em estágios iniciais de desenvolvimento que necessitam de uma pequena quantidade de dinheiro para solucionar muitos de seus problemas, e estimular seu desenvolvimento inicial para que possam crescer. Poderão se inscrever apenas projetos sem fins lucrativos nas áreas de: Direito e bem-estar dos animais; Artes e cultura; Empoderamento econômico; Sustentabilidade e meio-ambiente; Saúde e bem-estar; Direitos humanos e dignidade; Desenvolvimento de lideranças; Escolas e educação; Jovens. Os valor máximo das pr",,,,BR,,26,2026-06-30T23:57:59.083385+00:00
9e342a13e94a,Conheça os 203 projetos selecionados na 2ª chamada da Teia da Sociobiodiversidade,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/conheca-os-203-projetos-selecionados-na-2a-chamada-da-teia-da-sociobiodiversidade/,"A Teia da Sociobiodiversidade, em sua segunda chamada, amplia a presença em todos os biomas e regiões do Brasil, no campo e nas cidades. Nesta segunda edição, 203 iniciativas foram selecionadas, as quais vão se somar às 202 contempladas na primeira chamada , realizada em 2024. Essa grande rede conectada de comunidades que estão construindo um futuro mais justo e sustentável é plural, tem a cara do povo brasileiro. A Teia da Sociobiodiversidade é uma iniciativa do Fundo Casa Socioambiental , com",,,,BR,,26,2026-06-30T23:57:54.952781+00:00
aca56db1712a,“Do território à ação climática”: nova publicação do Fundo Casa revela a força das respostas locais,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/do-territorio-a-acao-climatica-nova-publicacao-do-fundo-casa-revela-a-forca-das-respostas-locais/,"Terceiro volume da série Construindo Justiça Climática mostra como mitigação, adaptação e transição justa já acontecem nos territórios. Em meio a um cenário global que discute metas, modelos e financiamento destinados ao clima, uma pergunta continua sem resposta evidente: o dinheiro chega, de fato, às comunidades que vivem e protegem os territórios mais vulneráveis do Brasil? A nova publicação do Fundo Casa Socioambiental “Do Território à Ação Climática: A atuação do Fundo Casa no financiamento",,,,BR,,26,2026-06-30T23:57:54.985769+00:00
fe50489b6aa2,Fundo Casa lança Relatório Anual 2024: mais de R$29 milhões doados para fortalecer soluções locais em todo o Brasil,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-lanca-relatorio-anual-2024-mais-de-r29-milhoes-doados-para-fortalecer-solucoes-locais-em-todo-o-brasil/,"O Fundo Casa Socioambiental tem a alegria de lançar seu Relatório Anual 2024, reunindo dados, histórias e aprendizados que traduzem a potência das comunidades no enfrentamento aos desafios socioambientais do Brasil. Em um ano marcado por emergências climáticas, mobilizações comunitárias e importantes conquistas nos territórios, o Fundo Casa lançou 12 chamadas , o maior número da sua história, apoiando diretamente 535 novos projetos e 42 defensoras e defensores ambientais em todas as regiões do p",,,,BR,,26,2026-06-30T23:57:55.081128+00:00
dad35adb7579,Comunicação Comunitária e Direitos Humanos: Comunidades de prática fortalecem a luta por justiça e democracia no Brasil,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/comunicacao-comunitaria-e-direitos-humanos-comunidades-de-pratica-fortalecem-a-luta-por-justica-e-democracia-no-brasil/,"Primeiros encontros abordaram os desafios e o papel essencial da comunicação comunitária; em 2025, mais dois eventos vão promover a troca de experiências e o fortalecimento de redes de defesa dos direitos humanos. Nos dias 30 de outubro e 6 de novembro de 2024, ocorreram os dois primeiros encontros de formação das Comunidades de Prática “Comunicação Comunitária e Direitos Humanos”, uma iniciativa do Fundo Casa Socioambiental, que reuniu representantes de projetos apoiados em diversas chamadas de",,,,BR,,26,2026-06-30T23:57:55.239140+00:00
1e29acb2a1a1,Jornada Biovalor: formação promove o desenvolvimento de capacidades em comunicação e marketing para 25 negócios das sociobiodiversidade,ISPN,ispn.org.br,https://ispn.org.br/noticia/jornada-biovalor-formacao-em-comunicacao-e-marketing-para-25-negocios-das-sociobiodiversidade/,"A farinha de jatobá do Tocantins, o óleo de copaíba do Amazonas e o sabão de coco babaçu do Maranhão. Produtos que carregam territórios e tradições dentro das embalagens, mas que, muitas vezes, chegam aos mercados e feiras sem conseguir contar suas histórias. Para apoiar organizações e negócios comunitários na construção de estratégias de comunicação e marketing mais sólidas, o Instituto Sociedade, População e Natureza (ISPN) organizou uma formação intensiva para o desenvolvimento dessas capacid",,,,BR,,26,2026-06-30T23:58:05.027148+00:00
6fcbb74701d5,Quilombo Cariongo lança Plano de Gestão Territorial e Ambiental,ISPN,ispn.org.br,https://ispn.org.br/noticia/cariongo-lanca-plano-de-gestao-territorial-e-ambiental-quilombola-do-maranhao/,"O Quilombo Cariongo, localizado no município de Santa Rita (MA), entrou para a história ao se tornar a primeira comunidade quilombola do Maranhão a construir um Plano de Gestão Territorial e Ambiental Quilombola (PGTAQ) elaborado de forma participativa e a partir das prioridades definidas pelo próprio território. O plano foi apresentado à comunidade, a lideranças de outros quilombos e a representantes de instituições, consolidando-se como um marco político, social e histórico. Pioneiro no estado",,,,BR,,26,2026-06-30T23:58:05.125003+00:00
5f1e3c707f26,Indígenas fazem história na COP30 e demandam demarcação como solução climática,ISPN,ispn.org.br,https://ispn.org.br/noticia/indigenas-fazem-historia-na-cop30-e-demandam-demarcacao-como-solucao-climatica/,"A 30ª Conferência das Partes sobre Mudança do Clima (COP30), que aconteceu de 10 a 21 de novembro em Belém (PA), registrou a maior presença indígena da história da conferência. Povos do Brasil e do mundo organizaram e participaram de marchas, plenárias e espaços para lutar por direitos e reconhecimento dos conhecimentos indígenas como parte das soluções para conter os impactos das mudanças climáticas. Foram mais de cinco mil indígenas na capital paraense, de acordo com a ministra dos Povos Indíg",,,,BR,,26,2026-06-30T23:58:05.169671+00:00
387dcb152f3a,ISPN marca presença na COP30 com foco no protagonismo de comunidades locais e indígenas,ISPN,ispn.org.br,https://ispn.org.br/noticia/ispn-marca-presenca-na-cop30-com-foco-no-cerrado-financiamento-para-justica-socioambiental-e-climatica-sociobioeconomia-e-protagonismo-de-comunidades-locais-e-indigenas/,"O Instituto Sociedade, População e Natureza (ISPN) estará presente na 30ª Conferência das Nações Unidas sobre Mudanças Climáticas (COP30), que acontecerá de 10 a 21 de novembro de 2025, em Belém (PA). O ISPN terá uma participação robusta, com atuação direta em painéis, moderação de debates e atividades colaborativas de apoio a lideranças comunitárias de todo o Brasil. A presença do Instituto na COP30 será guiada por quatro eixos temáticos que compõem a narrativa institucional no evento: Cerrado,",,,,BR,,26,2026-06-30T23:58:05.187028+00:00
1f1ff9fab03c,Cantos do Céu e da Terra: a trama sagrada dos Awá‑Guajá no lugar de ser e resistir,ISPN,ispn.org.br,https://ispn.org.br/noticia/cantos-do-ceu-e-da-terra-a-trama-sagrada-dos-awa%e2%80%91guaja-no-lugar-de-ser-e-resistir/,"Entre raios de sol de um final de tarde, que iluminavam a mata à beira de um pequeno riacho, o povo Awá Guajá celebrou o lançamento da coletânea de cantos que registra sua cultura, modo de vida, relação com a natureza e ancestralidade. A coletânea Karawa Janaha nasceu a partir de um desejo dos povos que vivem nas Terras Indígenas Caru e Awa. O material valoriza o patrimônio cultural dos Awá Guajá e seus saberes, preservados com resistência frente às ameaças, como o desmatamento, invasão de madei",,,,BR,,26,2026-06-30T23:58:05.229183+00:00
61710be365a8,"European Commission — EU Funding Programmes (LIFE, Horizon, Creative Europe)",European Commission,eu-funding.europa.eu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/home,"The European Commission offers grants and tenders through multiple programmes: LIFE (environment & climate), Horizon Europe (research & innovation), Creative Europe (culture & arts), Erasmus+ (education & youth), and more. Open calls published on the Funding & Tenders Portal throughout the year.",,,EUR,EU,,26,2026-06-30T23:57:50.842192+00:00
e6f3e4bb41dd,Wiki Loves Earth 2026 Photo Competition (Madagascar),,fundsforngos.org,https://www2.fundsforngos.org/individuals/wiki-loves-earth-2026-photo-competition-madagascar/,"Deadline: 31-Jul-2026 Wiki Loves Earth 2026 in Madagascar is an international photography competition that invites everyone to capture and upload photographs of Madagascar’s natural heritage to Wikimedia Commons. The competition promotes biodiversity conservation, free knowledge, and the use of high-quality images in Wikipedia and other Wikimedia projects. What Is Wiki Loves Earth 2026 in Madagascar? Wiki Loves Earth 2026 in Madagascar is a photography competition that encourages participants to document the country’s natural heritage through original photographs. Images submitted to the compe",,th 2026,,GLOBAL,,26,2026-06-30T23:58:07.016740+00:00
697f587869a7,Call for Greenwich Peninsula Community Fund (United Kingdom),,fundsforngos.org,https://www2.fundsforngos.org/innovation/call-for-greenwich-peninsula-community-fund-united-kingdom/,"Deadline : 21-Jul-2026 The Greenwich Peninsula Community Fund supports community projects that deliver measurable social, economic and environmental benefits for residents of the Greenwich Peninsula. The fund prioritises employment and training, health and wellbeing, community participation, environmental sustainability, social inclusion, crime reduction and support for vulnerable groups. Grants of up to £10,000 per year are available for up to two years , allowing organisations to receive a maximum of £20,000 . Projects must directly benefit Greenwich Peninsula residents, and at least 80% of",,"£10,000",,GLOBAL,,26,2026-06-30T23:58:17.841752+00:00
c5f4f6e13ff4,Top Funding Opportunities for Disability Inclusion and Accessible Communities,,fundsforngos.org,https://www2.fundsforngos.org/listing/top-funding-opportunities-for-disability-inclusion-and-accessible-communities/,"Top Funding Opportunities for Disability Inclusion and Accessible Communities 
 [May 2026]

Explore a curated collection of grants, awards, scholarships, and global opportunities designed to create more inclusive and accessible communities. Open to NGOs, community organisations, grassroots groups, and changemakers working to empower persons with disabilities …  [Read more...]  about Top Funding Op",,,,GLOBAL,,26,2026-06-30T23:58:44.995338+00:00
f73f3edf9b10,Discover 100+ Funding Opportunities for Community Development Initiatives,,fundsforngos.org,https://www2.fundsforngos.org/listing/discover-100-funding-opportunities-for-community-development-initiatives/,"Discover 100+ Funding Opportunities for Community Development Initiatives 
 [May 2026]

Accessing the right funding can accelerate meaningful change at the grassroots level. This curated list highlights 100+ open grant opportunities designed to support community development projects—spanning areas like education, livelihoods, health and sustainability—helping …  [Read more...]  about Discover 100+",,,,GLOBAL,,26,2026-06-30T23:58:44.996037+00:00
8154e28d6f6a,"Agriculture, Climate, Environment, Energy & Food: June 2026 Funding Opportunities (50 new opportunities!)",,impactfunding.substack.com,https://impactfunding.substack.com/p/agriculture-climate-environment-energy-520,"91 active signals; $450M+. Industrial climate capital pivots to SMEs, community capital bypasses international NGOs, EU concentrates on bioremediation and biorefinery.",,,,GLOBAL,,26,2026-06-30T23:57:52.369072+00:00
d7584e7660e1,Conservation Planning and Implementation to Safeguard Bolivia'sPuya raimondii,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/conservation-planning-and-implementation-safeguard-bolivias-puya-raimondii,"Conservation Planning and Implementation to Safeguard Bolivia's  Puya raimondii   
 
 
                    Centro de Estudios en Biología Teórica y Aplicada
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,26,2026-06-30T23:57:54.685293+00:00
2a119624b966,Building on Conservation Success of Vultures and Ibises in Cambodia,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/building-conservation-success-vultures-and-ibises-cambodia,"Building on Conservation Success of Vultures and Ibises in Cambodia                 
 
 
                    Rising Phoenix Co. Ltd.
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,26,2026-06-30T23:57:54.686566+00:00
67a8466e0aec,"Em Brasília, Teia da Sociobiodiversidade anuncia 203 novos projetos e amplia atuação nacional",Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/em-brasilia-teia-da-sociobiodiversidade-anuncia-203-novos-projetos-e-amplia-atuacao-nacional/,"Iniciativa do Fundo Casa Socioambiental e do Fundo Socioambiental CAIXA alcança 405 projetos apoiados em todos os biomas do Brasil No dia 26 de março, em Brasília, o Fundo Casa Socioambiental e o Fundo Socioambiental CAIXA anunciaram os 203 projetos selecionados na segunda chamada da Teia da Sociobiodiversidade. Com isso, a iniciativa alcança 405 projetos apoiados em todos os biomas e regiões do país, consolidando uma das maiores redes de apoio direto a organizações comunitárias no Brasil. O anú",,,,BR,,24,2026-06-30T23:57:54.948170+00:00
